,0,0
218,LGALS9,0.0
219,FGFR2,0.0
220,SUFU,0.0
221,IDS,0.0
222,CRNKL1,0.0
223,SLMAP,0.0
224,PARD6G,0.0
225,TREM2,0.0
226,CCL7,0.0
227,DFFB,0.0
228,QSOX1,0.0
229,ITGA9,0.0
230,PBX3,0.0
231,ITSN1,0.0
232,DCTN4,0.0
233,GOPC,0.0
234,GABRB3,0.0
235,MLLT10,0.0
236,CCR2,0.0
237,GUCY1B3,0.0
238,TEX12,0.0
239,B3GNT2,0.0
240,YWHAB,0.0
241,NSD1,0.0
242,TTYH2,0.0
243,CDK5R1,0.0
244,THAP2,0.0
245,ATM,0.0
246,LIF,0.0
247,ABCC6,0.0
248,EDARADD,0.0
249,MSI2,0.0
250,YWHAQ,0.0
251,CLEC1B,0.0
252,ITGA4,0.0
253,FIP1L1,0.0
254,ACD,0.0
255,AFF4,0.0
256,RYR2,0.0
257,STRBP,0.0
258,FOXP1,0.0
259,SNAP23,0.0
260,LOXL4,0.0
261,BCL2L1,0.0
262,ATRN,0.0
263,RFNG,0.0
264,TGFBR1,0.0
265,WNT7B,0.0
266,HCCS,0.0
267,SEZ6,0.0
268,CGNL1,0.0
269,ATP11A,0.0
270,ARHGEF1,0.0
271,NFIA,0.0
272,MYCBP,0.0
273,BTC,0.0
274,PLCB1,0.0
275,ADAM12,0.0
276,MFGE8,0.0
277,TMEM42,0.0
278,ZRSR2,0.0
279,ATP2A3,0.0
280,IRF4,0.0
281,HCN2,0.0
282,RAB18,0.0
283,MYT1L,0.0
284,HK1,0.0
285,GNAO1,0.0
286,EPHA2,0.0
287,HIVEP3,0.0
288,ATN1,0.0
289,TIAL1,0.0
290,SLN,0.0
291,ST6GALNAC3,0.0
292,RAPGEF1,0.0
293,SLC26A2,0.0
294,DSC2,0.0
295,RPGRIP1,0.0
296,IL17RA,0.0
297,PKIB,0.0
298,EDN3,0.0
299,CD2AP,0.0
300,CNOT8,0.0
301,VEGFA,0.0
302,TERF2,0.0
303,GNA15,0.0
304,PTPN11,0.0
305,LANCL2,0.0
306,CLTA,0.0
307,GUCA1A,0.0
308,DNAJB12,0.0
309,ZFP64,0.0
310,MEF2C,0.0
311,GNA12,0.0
312,RBM39,0.0
313,PCTP,0.0
314,ASH1L,0.0
315,AGPAT1,0.0
316,KIF3B,0.0
317,CHD1,0.0
318,PIK3C2A,0.0
319,ANKRD1,0.0
320,ACYP1,0.0
321,AEBP2,0.0
322,B3GNT5,0.0
323,RANBP17,0.0
324,NRG3,0.0
325,IGHMBP2,0.0
326,POLE3,0.0
327,MPP5,0.0
328,STAP1,0.0
329,CTNNAL1,0.0
330,DAB1,0.0
331,MOBP,0.0
332,CD151,0.0
333,MYO6,0.0
334,KIF21B,0.0
335,GPR56,0.0
336,USP9X,0.0
337,TIMP2,0.0
338,DST,0.0
339,RTN4,0.0
340,TUB,0.0
341,CLYBL,0.0
342,ZDHHC16,0.0
343,PGA5,0.0
344,NKX2-2,0.0
345,MTDH,0.0
346,STK4,0.0
347,JAG1,0.0
348,BMP2K,0.0
349,ARX,0.0
350,ST6GAL1,0.0
351,VAMP3,0.0
352,LDB2,0.0
353,EPYC,0.0
354,PKIA,0.0
355,PLXNA3,0.0
356,ANGPTL2,0.0
357,ARID5B,0.0
358,BAZ1B,0.0
359,MAN1A2,0.0
360,MRC2,0.0
361,ARHGEF2,0.0
362,GSTA2,0.0
363,MIP,0.0
364,NRF1,0.0
365,PAK1,0.0
366,KCNN4,0.0
367,SMAD5,0.0
368,CBLL1,0.0
369,HSD17B11,0.0
370,STAT1,0.0
371,NUDT16,0.0
372,CHRNA4,0.0
373,TRO,0.0
374,SDC3,0.0
375,DLG2,0.0
376,ITGAV,0.0
377,ELN,0.0
378,PABPC4,0.0
379,UBR1,0.0
380,ADCY7,0.0
381,YPEL1,0.0
382,GMEB1,0.0
383,SRPRB,0.0
384,COL4A6,0.0
385,RSAD2,0.0
386,TCERG1,0.0
387,MAGI3,0.0
388,NPAS2,0.0
389,LMO4,0.0
390,IVNS1ABP,0.0
391,MLLT1,0.0
392,CNOT4,0.0
393,ALG2,0.0
394,ADH7,0.0
395,ENC1,0.0
396,DNASE1L3,0.0
397,XPO4,0.0
398,KIF1A,0.0
399,SLC25A15,0.0
400,NACC1,0.0
401,VPS25,0.0
402,PKNOX1,0.0
403,PRPF40A,0.0
404,HAPLN2,0.0
405,ZIC2,0.0
406,CD46,0.0
407,HIPK1,0.0
408,CREB3,0.0
409,ABCB7,0.0
410,PDRG1,0.0
411,CSNK2A2,0.0
412,SRXN1,0.0
413,CCNB1,0.0
414,TMEM38B,0.0
415,TNPO3,0.0
416,PPP2R2D,0.0
417,LMAN1,0.0
418,DEPTOR,0.0
419,SEH1L,0.0
420,OXSM,0.0
421,SCP2,0.0
422,NFATC3,0.0
423,ESRP2,0.0
424,ARHGEF25,0.0
425,ZFAND3,0.0
426,LRIG1,0.0
427,ATP5A1,0.0
428,CBX7,0.0
429,GBA2,0.0
430,MAP3K7,0.0
431,RAB3IL1,0.0
432,CHEK1,0.0
433,FGR,0.0
434,COMP,0.0
435,IL23A,0.0
436,IL12B,0.0
437,CNIH3,0.0
438,GLB1L,0.0
439,LEF1,0.0
440,ANKS3,0.0
441,ANAPC16,0.0
442,IGBP1,0.0
443,TIAM2,0.0
444,NSUN5,0.0
445,WWC1,0.0
446,SERINC4,0.0
447,XBP1,0.0
448,LSS,0.0
449,TSPAN8,0.0
450,SUZ12,0.0
451,ETF1,0.0
452,AAK1,0.0
453,MCM3,0.0
454,SLU7,0.0
455,POM121,0.0
456,TPH1,0.0
457,SLC6A6,0.0
458,ABCF1,0.0
459,NFKBIA,0.0
460,MORC3,0.0
461,EXOSC8,0.0
462,GOLPH3,0.0
463,TCTA,0.0
464,CD160,0.0
465,RABIF,0.0
466,USP7,0.0
467,RNF20,0.0
468,RTN4R,0.0
469,ACTB,0.0
470,CSN3,0.0
471,EIF1AX,0.0
472,LDHA,0.0
473,TPM2,0.0
474,PDE6B,0.0
475,CARM1,0.0
476,ARHGAP23,0.0
477,ASGR2,0.0
478,ABCD2,0.0
479,TRDMT1,0.0
480,FZD3,0.0
481,FGF4,0.0
482,TKTL1,0.0
483,ATP6V1E1,0.0
484,MYO1E,0.0
485,DNTT,0.0
486,TAX1BP1,0.0
487,IGLL1,0.0
488,LOR,0.0
489,TMEM191C,0.0
490,TBC1D14,0.0
491,GADD45B,0.0
492,SLC8A1,0.0
493,HOXA4,0.0
494,SPSB1,0.0
495,BPHL,0.0
496,MEPCE,0.0
497,SLC19A1,0.0
498,PTTG1IP,0.0
499,FAM73B,0.0
500,THOC1,0.0
501,OSBPL9,0.0
502,MAF1,0.0
503,PSMB1,0.0
504,SLC35C2,0.0
505,JMJD6,0.0
506,PA2G4,0.0
507,NFX1,0.0
508,NAT8,0.0
509,FAM50A,0.0
510,PRTN3,0.0
511,TLE3,0.0
512,FANK1,0.0
513,ZFX,0.0
514,BIRC6,0.0
515,CCK,0.0
516,EHF,0.0
517,ADAMDEC1,0.0
518,CLEC2D,0.0
519,SELL,0.0
520,GBAS,0.0
521,FOXC1,0.0
522,MYBPH,0.0
523,TNIP2,0.0
524,FAM19A5,0.0
525,DEFB1,0.0
526,TPD52,0.0
527,IMMP2L,0.0
528,CDKN1B,0.0
529,TMIGD1,0.0
530,NUDC,0.0
531,SGCB,0.0
532,NUPR1,0.0
533,SRR,0.0
534,OGN,0.0
535,MACROD1,0.0
536,GPC6,0.0
537,CAMP,0.0
538,LTC4S,0.0
539,COLEC12,0.0
540,ST8SIA1,0.0
541,CD4,0.0
542,DPEP1,0.0
543,SPOCK1,0.0
544,IL17RC,0.0
545,GNB4,0.0
546,FTCD,0.0
547,CSTF2,0.0
548,MBP,0.0
549,IER3,0.0
550,MYO1C,0.0
551,ZFR,0.0
552,NKAIN1,0.0
553,GHRH,0.0
554,DDX5,0.0
555,SLC25A36,0.0
556,CHIC2,0.0
557,PURB,0.0
558,IGF1,0.0
559,CLEC14A,0.0
560,CFHR1,0.0
561,TFEC,0.0
562,ARG1,0.0
563,ECHDC1,0.0
564,RABGGTB,0.0
565,CD47,0.0
566,ELF5,0.0
567,TMEM9,0.0
568,LIPC,0.0
569,CCL3,0.0
570,STK39,0.0
571,CXCL11,0.0
572,RELA,0.0
573,IL1R2,0.0
574,RIPK1,0.0
575,NAGK,0.0
576,MSH4,0.0
577,PRPF40B,0.0
578,ECT2,0.0
579,PITX1,0.0
580,FGD2,0.0
581,NHLH1,0.0
582,KPNA1,0.0
583,FAHD1,0.0
584,ATP6V1C1,0.0
585,TRA2B,0.0
586,SIM2,0.0
587,TSKS,0.0
588,TRIM54,0.0
589,RPLP0,0.0
590,MATN2,0.0
591,TBC1D1,0.0
592,GPAM,0.0
593,GNAI2,0.0
594,UCHL5,0.0
595,PIAS2,0.0
596,NKD2,0.0
597,IL10RB,0.0
598,RPP14,0.0
599,CLCA2,0.0
600,WDR86,0.0
601,FZR1,0.0
602,STC2,0.0
603,MOGAT1,0.0
604,GGPS1,0.0
605,FLT3,0.0
606,IRX4,0.0
607,DAZL,0.0
608,DCXR,0.0
609,MYO5A,0.0
610,SCGB3A1,0.0
611,AHCYL2,0.0
612,RET,0.0
613,NPNT,0.0
614,ZFHX4,0.0
615,DNAH5,0.0
616,GRID2,0.0
617,PCDHB14,0.0
618,WNT8B,0.0
619,ANGPT1,0.0
620,FLT4,0.0
621,PTRF,0.0
622,GTF2A1,0.0
623,TEX9,0.0
624,TGM3,0.0
625,NFKBIB,0.0
626,CITED2,0.0
627,UGCG,0.0
628,SH3RF1,0.0
629,VAV2,0.0
630,SOCS4,0.0
631,SPTA1,0.0
632,LAMC2,0.0
633,SLC5A7,0.0
634,GABRA1,0.0
635,COL25A1,0.0
636,RCAN2,0.0
637,RALGAPA1,0.0
638,CSMD1,0.0
639,MAP3K4,0.0
640,CRB1,0.0
641,CDON,0.0
642,JPH2,0.0
643,SNTB1,0.0
644,P2RY1,0.0
645,SAMSN1,0.0
646,ZFP112,0.0
647,LRP8,0.0
648,DSC1,0.0
649,LEPRE1,0.0
650,NKX3-2,0.0
651,PRKCG,0.0
652,SLC26A3,0.0
653,PGR,0.0
654,GPR110,0.0
655,KCNK4,0.0
656,ANGPTL1,0.0
657,ANPEP,0.0
658,HHIP,0.0
659,BMP5,0.0
660,PIGN,0.0
661,PIK3AP1,0.0
662,TNFRSF10B,0.0
663,PTPN4,0.0
664,HS3ST3B1,0.0
665,MYNN,0.0
666,EGFL7,0.0
667,EXTL3,0.0
668,MAP3K5,0.0
669,AXIN2,0.0
670,KCNS2,0.0
671,LRAT,0.0
672,FTMT,0.0
673,CEND1,0.0
674,GRIP1,0.0
675,GRIA4,0.0
676,MFI2,0.0
677,PRKG2,0.0
678,CSF2RB,0.0
679,PLA2G2F,0.0
680,AKT2,0.0
681,IRF9,0.0
682,CACNA1C,0.0
683,HDGFL1,0.0
684,WNT2B,0.0
685,PAX9,0.0
686,PIGB,0.0
687,ATP4A,0.0
688,PECAM1,0.0
689,HSPB7,0.0
690,RBM38,0.0
691,GABRA3,0.0
692,SRM,0.0
693,PKLR,0.0
694,RIPK2,0.0
695,TMPO,0.0
696,PTPRT,0.0
697,ONECUT1,0.0
698,IL6ST,0.0
699,NGFR,0.0
700,RNF144A,0.0
701,IL18RAP,0.0
702,SOST,0.0
703,SYN3,0.0
704,SLC39A9,0.0
705,MEF2A,0.0
706,NRAP,0.0
707,SGCG,0.0
708,CABP1,0.0
709,ERN1,0.0
710,GCNT2,0.0
711,PDE7B,0.0
712,PDLIM5,0.0
713,KRT72,0.0
714,TLR7,0.0
715,SLC4A8,0.0
716,ACPP,0.0
717,ATXN2,0.0
718,CSF1R,0.0
719,ZBTB16,0.0
720,TET1,0.0
721,ZC3H7A,0.0
722,HPGD,0.0
723,MPHOSPH9,0.0
724,NUS1,0.0
725,ANKHD1,0.0
726,PROM1,0.0
727,KIF17,0.0
728,EIF3E,0.0
729,UBD,0.0
730,NKAP,0.0
731,CUL2,0.0
732,SIK1,0.0
733,PADI3,0.0
734,PRPF19,0.0
735,PLEC,0.0
736,MARK1,0.0
737,GABPB1,0.0
738,TEX11,0.0
739,CXCL5,0.0
740,ADAM18,0.0
741,TAF1A,0.0
742,COL5A3,0.0
743,AKAP12,0.0
744,WNT6,0.0
745,NXPH3,0.0
746,CD7,0.0
747,IL3RA,0.0
748,CD22,0.0
749,DGKG,0.0
750,POU2F1,0.0
751,SEMA3E,0.0
752,GABRB1,0.0
753,GP9,0.0
754,KLK8,0.0
755,EDAR,0.0
756,SLC26A4,0.0
757,CD274,0.0
758,PITPNM2,0.0
759,RWDD2B,0.0
760,ATP8B3,0.0
761,DNAJC1,0.0
762,TNPO1,0.0
763,AGAP2,0.0
764,PSTPIP2,0.0
765,ANKRD6,0.0
766,GSC,0.0
767,MYO7A,0.0
768,CCDC82,0.0
769,INPP4A,0.0
770,GRK1,0.0
771,FRK,0.0
772,FST,0.0
773,CLEC5A,0.0
774,SCRT1,0.0
775,MAB21L1,0.0
776,IL1F5,0.0
777,COX4I2,0.0
778,FXYD1,0.0
779,S100A6,0.0
780,TRAF6,0.0
781,KSR1,0.0
782,INSR,0.0
783,COL9A1,0.0
784,LYST,0.0
785,MSI1,0.0
786,IGSF6,0.0
787,ABCC1,0.0
788,MTA3,0.0
789,PI15,0.0
790,CCDC12,0.0
791,ARHGAP9,0.0
792,METTL17,0.0
793,ANKZF1,0.0
794,SEC63,0.0
795,PKHD1,0.0
796,IDH1,0.0
797,RPL27A,0.0
798,SEMA4D,0.0
799,MZF1,0.0
800,SEMA6A,0.0
801,KREMEN1,0.0
802,MEF2D,0.0
803,VIPR2,0.0
804,BIRC3,0.0
805,GRIN2D,0.0
806,ZIK1,0.0
807,PCSK1,0.0
808,KCNMB1,0.0
809,TRIM7,0.0
810,INSM1,0.0
811,CCNG1,0.0
812,HTR3B,0.5083089735783338
813,SLC12A1,0.5083089735783338
814,ARHGEF40,0.5083089735783338
815,TRAF7,0.5083089735783338
816,ATP5S,0.5083089735783338
817,CDCA3,0.5083089735783338
818,VAPA,0.5083089735783338
819,ARAP3,0.5083089735783338
820,LIPG,0.5083089735783338
821,ACTRT1,0.5083089735783338
822,OLIG2,0.5083089735783338
823,AQP3,0.5083089735783338
824,FOXK2,0.5083089735783338
825,LTV1,0.5083089735783338
826,RASD2,0.5083089735783338
827,PRKD3,0.5083089735783338
828,SMCP,0.5083089735783338
829,SPTAN1,0.5083089735783338
830,CSE1L,0.5083089735783338
831,SLTM,0.5083089735783338
832,GGT7,0.5083089735783338
833,SQLE,0.5083089735783338
834,STARD3NL,0.5083089735783338
835,UBE2M,0.5083089735783338
836,MTNR1A,0.5083089735783338
837,NLGN2,0.677745298104445
838,AP3D1,0.677745298104445
839,PCMTD1,0.677745298104445
840,SYN2,0.677745298104445
841,TTC17,0.677745298104445
842,MRPL4,0.677745298104445
843,CRISPLD1,0.677745298104445
844,SOX5,0.677745298104445
845,STAG2,0.677745298104445
846,HTRA1,0.677745298104445
847,CDC25C,0.677745298104445
848,BRD2,0.677745298104445
849,POLRMT,0.7624634603675005
850,ARL6IP4,0.7624634603675005
851,NUP188,0.7624634603675005
852,EIF4ENIF1,0.7624634603675005
853,MPP4,0.7624634603675005
854,PPP1R1A,0.7624634603675005
855,TMEM79,0.7624634603675005
856,SP1,0.7624634603675005
857,HADHB,0.7624634603675005
858,PSRC1,0.7624634603675005
859,ABCA4,0.7624634603675005
860,ELAVL4,0.7624634603675005
861,PSMC6,0.8132943577253338
862,WLS,0.8132943577253338
863,FIG4,0.8471816226305563
864,TSSK6,0.9149561524410007
865,XIRP1,0.9149561524410007
866,ETV5,0.9149561524410009
867,RGS11,0.94400237950262
868,TM9SF3,0.9488434173462232
869,MRPL11,0.9601391723146304
870,CAPRIN2,0.9724171668455083
871,CCL5,0.9962855882135344
872,SFRP2,1.0007332917323446
873,BIRC2,1.0041533923767703
874,RABAC1,1.0067062037902983
875,CFH,1.0077002458658164
876,CCDC137,1.0091121745613445
877,SCGB3A2,1.0094963462666526
878,CHRND,1.0130383064976642
879,ZMYND19,1.0141077793859123
880,LAGE3,1.0166179471566676
881,RAB40C,1.0166179471566676
882,RCAN1,1.0892335148107153
883,RAD51,1.143695190551251
884,DEK,1.1860542716827789
885,CTSZ,1.2199415365880009
886,GPX2,1.2199415365880009
887,CLDN16,1.219941536588001
888,SLC23A2,1.3112036221619683
889,GIF,1.320302833198751
890,ANAPC13,1.35549059620889
891,PRSS42,1.35549059620889
892,GRIN2C,1.3554905962088906
893,UBXN11,1.4160035692539297
894,EIF3G,1.4232651260193343
895,ASPN,1.4279572088523633
896,REL,1.440208758471946
897,MAD1L1,1.4825678396034734
898,ZWILCH,1.4859135339810416
899,PDLIM3,1.5531663081560199
900,CLDN11,1.6520041641295846
901,FBXO11,1.694363245261112
902,PROX1,1.7169547551979272
903,LIG1,1.7251698497204058
904,DGCR6,1.8299123048820014
905,DACH1,1.8355601823662053
906,KCNN2,1.8637995697872234
907,NPR1,1.8976868346924463
908,EEPD1,1.9273381914845158
909,MGAT4C,1.9354841686251942
910,TMEM5,1.9444914285600041
911,CENPV,1.9481216214143307
912,PCSK6,1.960302994997484
913,PLK4,1.9704519459005654
914,PTH1R,1.9713119999884252
915,ANLN,1.973881115133424
916,AGR3,1.9767571194712983
917,SLC17A3,1.9808059608619737
918,KIF23,1.9862017306488955
919,MANSC1,2.0028890899205964
920,DOCK1,2.11795405657639
921,LLGL2,2.162804848362714
922,LIPE,2.1967344379345874
923,SPRYD3,2.2521997598547703
924,MOB2,2.263185191884486
925,HIVEP2,2.2658947279909807
926,DDOST,2.2790116617578042
927,SPRYD4,2.3002457577075917
928,EGFL6,2.3721085433655578
929,TDO2,2.379543148585147
930,PRUNE,2.450775408324109
931,LTB,2.544788715777244
932,HOXB13,2.5574295233159896
933,COPS2,2.576953387722979
934,PRLR,2.6310358843667303
935,SLC5A11,2.6767334246944197
936,ADIPOR2,2.767459967259817
937,UBE2V2,2.796621373497422
938,DNAJC13,2.799997806403694
939,ABCD1,2.8033071578615503
940,FARP2,2.810222468211645
941,TGFBR2,2.81992774510844
942,LRRC16A,2.856242791922855
943,MLPH,2.866116763465388
944,DBT,3.023333373283306
945,TLE1,3.023766421247357
946,GPR162,3.1209077840132107
947,ZWINT,3.145507255883325
948,COL17A1,3.1631004557497246
949,HSP90AA1,3.22140812005269
950,NOS3,3.2305691741076377
951,WDR5,3.257571397651175
952,MRPL37,3.286994090942634
953,FAM195A,3.3238285194304424
954,TMEM30B,3.3633110418433074
955,NPL,3.388090309078442
956,PPAP2C,3.414398660904968
957,SYT3,3.4692087446721276
958,VAMP5,3.4813620364243305
959,ITGB3,3.4939259667389866
960,RNGTT,3.4946241933510445
961,HMBS,3.551932791271722
962,RRM2B,3.569417371971438
963,KRT17,3.6050422340136166
964,KLK7,3.6767261984636304
965,SARS,3.682748347788124
966,PBX1,3.832488292852517
967,CLDN3,3.9229689842560216
968,SPIC,3.9668330457349112
969,CD52,4.014365031895559
970,F2RL2,4.054684913877027
971,SNX4,4.08108865465093
972,DLL1,4.092641949666035
973,MELK,4.185096105017302
974,RAI2,4.197963480865769
975,PICALM,4.257252689099578
976,ARHGEF7,4.378136642986037
977,MYH11,4.482314536892013
978,SHOC2,4.804471180747086
979,ELF4,5.093219081271312
980,SPC25,5.1061310148912415
981,ASCC2,5.114476859433799
982,FUS,5.496546795631742
983,MAF,5.665921431697765
984,CD97,5.988027552158782
985,NFIB,6.359473372684257
986,AURKA,6.851857528053412
987,HAUS7,7.273209320740562
988,RASSF2,7.4394232329476315
989,ISCU,8.16686386987709
990,FOXA1,9.677220896414338
991,RERG,10.128297484214832
992,SPARCL1,11.177606611831042
993,PTTG1,14.481896063782044
994,EGFR,20.623208268413208
995,EMP3,33.674142543095186
996,SPDEF,40.57783030725912
997,SFRP1,42.50693869155848
998,CCNA2,94.122269326011
999,ESR1,100.0
